terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
1,D,KA,國泰港龍,5463,B7,2018/08/07,06:00:00,2018/08/07,05:55:56,HKG,HongKong,香港,出發DEPARTED,,,,,,3
1,D,IT,台灣虎航,238,A1,2018/08/07,06:15:00,2018/08/07,06:10:31,AKJ,Asahikawa,旭川,出發DEPARTED,A320-232,,,,,7
1,D,XW,酷鳥航空,181,B2,2018/08/07,06:20:00,2018/08/07,06:27:17,DMK,DMK,廊曼,出發DEPARTED,B777-200,,,,,1
1,D,IT,台灣虎航,200,B4,2018/08/07,06:20:00,2018/08/07,06:19:37,NRT,Tokyo,東京,出發DEPARTED,A320-232,,,,,7
1,D,JW,香草航空,180,B1R,2018/08/07,06:25:00,2018/08/07,06:44:11,OKA,Okinawa,琉球(沖繩),出發DEPARTED,A320,,,,,5
1,D,IT,台灣虎航,240,B3,2018/08/07,06:30:00,2018/08/07,06:32:55,FUK,Fukuoka,福岡,出發DEPARTED,A320-232,,,,,7
2,D,BR,長榮航空,178,C1,2018/08/07,06:30:00,2018/08/07,06:29:31,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A330-300,,,,,13
2,D,NH,全日本空輸,5834,C1,2018/08/07,06:30:00,2018/08/07,06:29:31,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,13
2,D,TG,泰國航空,6354,C1,2018/08/07,06:30:00,2018/08/07,06:29:31,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,13
1,D,IT,台灣虎航,301,B1R,2018/08/07,06:35:00,2018/08/07,06:35:44,MFM,Macau,澳門,出發DEPARTED,A320-232,,,,,7
1,D,IT,台灣虎航,210,B1R,2018/08/07,06:40:00,2018/08/07,06:50:30,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A320-232,,,,,7
1,D,IT,台灣虎航,654,B1R,2018/08/07,06:40:00,2018/08/07,06:50:48,CJU,Jeju,濟州,出發DEPARTED,A320-232,,,,,7
1,D,TR,酷航,898,B6,2018/08/07,06:40:00,2018/08/07,06:43:15,NRT,Tokyo,東京,出發DEPARTED,B787-9,,,,,1
2,D,BR,長榮航空,112,C3,2018/08/07,06:45:00,2018/08/07,06:42:21,OKA,Okinawa,琉球(沖繩),出發DEPARTED,A321-200,,,,,16
2,D,TG,泰國航空,6370,C3,2018/08/07,06:45:00,2018/08/07,06:42:21,OKA,Okinawa,琉球(沖繩),出發DEPARTED,,,,,,16
2,D,NH,全日本空輸,5836,C3,2018/08/07,06:45:00,2018/08/07,06:42:21,OKA,Okinawa,琉球(沖繩),出發DEPARTED,,,,,,16
1,D,IT,台灣虎航,230,B1R,2018/08/07,06:50:00,2018/08/07,06:56:45,OKA,Okinawa,琉球(沖繩),出發DEPARTED,A320-232,,,,,7
2,D,CI,中華航空,110,D5,2018/08/07,06:50:00,2018/08/07,06:57:00,FUK,Fukuoka,福岡,出發DEPARTED,A330-300,,,,,1
2,D,JL,日本航空,5126,D5,2018/08/07,06:50:00,2018/08/07,06:57:00,FUK,Fukuoka,福岡,出發DEPARTED,,,,,,1
1,D,VJ,越捷航空,841,B1,2018/08/07,06:55:00,2018/08/07,06:55:20,SGN,HoChiMinh,胡志明市,出發DEPARTED,A321,,,,,12
2,D,BR,長榮航空,166,D5R,2018/08/07,06:55:00,2018/08/07,07:06:23,CTS,Sapporo,札幌,出發DEPARTED,A321-200,,,,,13
2,D,NH,全日本空輸,5838,D5R,2018/08/07,06:55:00,2018/08/07,07:06:23,CTS,Sapporo,札幌,出發DEPARTED,,,,,,13
2,D,TG,泰國航空,6366,D5R,2018/08/07,06:55:00,2018/08/07,07:06:23,CTS,Sapporo,札幌,出發DEPARTED,,,,,,13
1,D,CX,國泰航空,465,B5,2018/08/07,07:00:00,2018/08/07,06:52:33,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,3
1,D,KA,國泰港龍,5465,B5,2018/08/07,07:00:00,2018/08/07,06:52:33,HKG,HongKong,香港,出發DEPARTED,,,,,,3
2,D,BR,長榮航空,891,C8,2018/08/07,07:00:00,2018/08/07,07:07:57,HKG,HongKong,香港,出發DEPARTED,B777-300,,,,,16
2,D,HX,香港航空,1891,C8,2018/08/07,07:00:00,2018/08/07,07:07:57,HKG,HongKong,香港,出發DEPARTED,,,,,,16
1,D,CI,中華航空,7915,D3,2018/08/07,07:00:00,2018/08/07,07:05:00,RGN,Yangon,仰光,出發DEPARTED,B737-800,,,,,2
2,D,BR,長榮航空,281,C5R,2018/08/07,07:10:00,2018/08/07,07:14:28,CEB,Cebu,宿霧,出發DEPARTED,A321-200,,,,,13
2,D,CI,中華航空,539,D4,2018/08/07,07:15:00,2018/08/07,07:14:00,WEH,WEIHEI,威海,出發DEPARTED,B737-800,,,,,1
1,D,VN,越南航空,579,A2,2018/08/07,07:20:00,2018/08/07,07:41:27,HAN,Hanoi,河內,出發DEPARTED,A321,,,,,12
1,D,CI,中華航空,181,A3,2018/08/07,07:20:00,2018/08/07,07:23:00,DEL,Delhi,德里,出發DEPARTED,A330-300,,,,,2
2,D,BR,長榮航空,395,C5,2018/08/07,07:20:00,2018/08/07,07:21:56,SGN,HoChiMinh,胡志明市,出發DEPARTED,B777-300,,,,,20
1,D,CI,中華航空,833,D1,2018/08/07,07:20:00,2018/08/07,07:21:00,BKK,Bangkok,曼谷(BKK),出發DEPARTED,A350-900,,,,,8
1,D,HA,夏威夷航空,2833,D1,2018/08/07,07:20:00,2018/08/07,07:21:00,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,8
1,D,PG,曼谷航空,4900,D1,2018/08/07,07:20:00,2018/08/07,07:21:00,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,8
1,D,CI,中華航空,701,A4,2018/08/07,07:25:00,2018/08/07,07:43:00,MNL,Manila,馬尼拉,出發DEPARTED,A330-300,,,,,8
1,D,PR,菲律賓航空,871,A4,2018/08/07,07:25:00,2018/08/07,07:43:00,MNL,Manila,馬尼拉,出發DEPARTED,,,,,,8
1,D,CI,中華航空,601,B2,2018/08/07,07:25:00,2018/08/07,07:54:00,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,10
2,D,BR,長榮航空,257,C5R,2018/08/07,07:25:00,2018/08/07,07:27:25,CNX,ChiangMai,清邁,出發DEPARTED,A321-200,,,,,19
1,D,CI,中華航空,781,A5,2018/08/07,07:30:00,2018/08/07,08:07:00,SGN,HoChiMinh,胡志明市,出發DEPARTED,A330-300,,,,,10
1,D,VN,越南航空,3581,A5,2018/08/07,07:30:00,2018/08/07,08:07:00,SGN,HoChiMinh,胡志明市,出發DEPARTED,,,,,,10
2,D,CI,中華航空,154,B7,2018/08/07,07:30:00,2018/08/07,07:32:00,NGO,Nagoya,名古屋,出發DEPARTED,B737-800,,,,,8
2,D,JL,日本航空,5112,B7,2018/08/07,07:30:00,2018/08/07,07:32:00,NGO,Nagoya,名古屋,出發DEPARTED,,,,,,8
2,D,B7,立榮航空,170,C5R,2018/08/07,07:30:00,2018/08/07,07:43:23,ICN,Incheon,仁川,出發DEPARTED,A321-200,,,,,16
2,D,BR,長榮航空,2170,C5R,2018/08/07,07:30:00,2018/08/07,07:43:23,ICN,Incheon,仁川,出發DEPARTED,,,,,,16
1,D,VN,越南航空,571,A1,2018/08/07,07:35:00,2018/08/07,07:33:42,SGN,HoChiMinh,胡志明市,出發DEPARTED,A321,,,,,12
1,D,CI,中華航空,9571,A1,2018/08/07,07:35:00,2018/08/07,07:33:42,SGN,HoChiMinh,胡志明市,出發DEPARTED,,,,,,12
2,D,BR,長榮航空,225,C2,2018/08/07,07:40:00,2018/08/07,07:48:36,SIN,Singapore,新加坡,出發DEPARTED,B777-300,,,,,20
2,D,AI,印度航空,7057,C2,2018/08/07,07:40:00,2018/08/07,07:48:36,SIN,Singapore,新加坡,出發DEPARTED,,,,,,20
2,D,SQ,新加坡航空,5805,C2,2018/08/07,07:40:00,2018/08/07,07:48:36,SIN,Singapore,新加坡,出發DEPARTED,,,,,,20
2,D,CI,中華航空,26,D10,2018/08/07,07:40:00,2018/08/07,07:38:00,GUM,Guam,關島,出發DEPARTED,B737-800,,,,,8
2,D,CI,中華航空,55,D8,2018/08/07,07:40:00,2018/08/07,08:01:00,SYD,Sydney,雪梨,出發DEPARTED,A350-900,,,,,8
2,D,QF,澳洲航空,384,D8,2018/08/07,07:40:00,2018/08/07,08:01:00,SYD,Sydney,雪梨,出發DEPARTED,,,,,,8
2,D,KL,荷蘭航空,4993,D8,2018/08/07,07:40:00,2018/08/07,08:01:00,SYD,Sydney,雪梨,出發DEPARTED,,,,,,8
1,D,CI,中華航空,160,A8,2018/08/07,07:45:00,2018/08/07,08:05:00,ICN,Incheon,仁川,出發DEPARTED,B777-300,,,,,11
1,D,DL,達美航空,7717,A8,2018/08/07,07:45:00,2018/08/07,08:05:00,ICN,Incheon,仁川,出發DEPARTED,,,,,,11
1,D,KE,大韓航空,5692,A8,2018/08/07,07:45:00,2018/08/07,08:05:00,ICN,Incheon,仁川,出發DEPARTED,,,,,,11
1,D,CI,中華航空,753,,2018/08/07,07:50:00,2018/08/07,07:50:00,SIN,Singapore,新加坡,取消CANCELLED,A330-300,,,,,
1,D,HA,夏威夷航空,2853,,2018/08/07,07:50:00,2018/08/07,07:50:00,SIN,Singapore,新加坡,取消CANCELLED,,,,,,
1,D,TG,泰國航空,637,B4,2018/08/07,07:50:00,2018/08/07,07:44:14,BKK,Bangkok,曼谷(BKK),出發DEPARTED,B777-200,,,,,5
1,D,BR,長榮航空,2219,B4,2018/08/07,07:50:00,2018/08/07,07:44:14,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,5
1,D,CI,中華航空,188,B1R,2018/08/07,07:55:00,2018/08/07,08:05:00,PUS,Busan,釜山,出發DEPARTED,B737-800,,,,,11
1,D,KE,大韓航空,5696,B1R,2018/08/07,07:55:00,2018/08/07,08:05:00,PUS,Busan,釜山,出發DEPARTED,,,,,,11
1,D,MH,馬來西亞,69,B1R,2018/08/07,08:00:00,2018/08/07,08:32:51,BKI,KotaKinabalu,亞庇,出發DEPARTED,B737,,,,,2
1,D,CI,中華航空,9401,B1R,2018/08/07,08:00:00,2018/08/07,08:32:51,BKI,KotaKinabalu,亞庇,出發DEPARTED,,,,,,2
1,D,CX,國泰航空,407,B6,2018/08/07,08:00:00,2018/08/07,07:56:08,HKG,HongKong,香港,出發DEPARTED,A350-100,,,,,3
1,D,KA,國泰港龍,5407,B6,2018/08/07,08:00:00,2018/08/07,07:56:08,HKG,HongKong,香港,出發DEPARTED,,,,,,3
2,D,HX,香港航空,285,C7,2018/08/07,08:00:00,2018/08/07,07:52:20,HKG,HongKong,香港,出發DEPARTED,A330-200,,,,,17
2,D,BR,長榮航空,2895,C7,2018/08/07,08:00:00,2018/08/07,07:52:20,HKG,HongKong,香港,出發DEPARTED,,,,,,17
1,D,CI,中華航空,731,B1,2018/08/07,08:10:00,2018/08/07,08:10:00,PEN,Penang,檳城,出發DEPARTED,B737-800,,,,,8
1,D,MH,馬來西亞,5599,B1,2018/08/07,08:10:00,2018/08/07,08:10:00,PEN,Penang,檳城,出發DEPARTED,,,,,,8
1,D,DL,達美航空,7742,B1,2018/08/07,08:10:00,2018/08/07,08:10:00,PEN,Penang,檳城,出發DEPARTED,,,,,,8
1,D,IT,台灣虎航,303,B1R,2018/08/07,08:10:00,2018/08/07,08:17:12,MFM,Macau,澳門,出發DEPARTED,A320-232,,,,,7
2,D,BR,長榮航空,106,B8,2018/08/07,08:10:00,2018/08/07,08:17:16,FUK,Fukuoka,福岡,出發DEPARTED,A330-300,,,,,13
2,D,NH,全日本空輸,5802,B8,2018/08/07,08:10:00,2018/08/07,08:17:16,FUK,Fukuoka,福岡,出發DEPARTED,,,,,,13
2,D,TG,泰國航空,6362,B8,2018/08/07,08:10:00,2018/08/07,08:17:16,FUK,Fukuoka,福岡,出發DEPARTED,,,,,,13
2,D,CI,中華航空,120,D5,2018/08/07,08:10:00,2018/08/07,08:20:00,OKA,Okinawa,琉球(沖繩),出發DEPARTED,B747-400,,,,,2
2,D,DL,達美航空,7749,D5,2018/08/07,08:10:00,2018/08/07,08:20:00,OKA,Okinawa,琉球(沖繩),出發DEPARTED,,,,,,2
2,D,JL,日本航空,5134,D5,2018/08/07,08:10:00,2018/08/07,08:20:00,OKA,Okinawa,琉球(沖繩),出發DEPARTED,,,,,,2
1,D,CI,中華航空,903,B3,2018/08/07,08:15:00,2018/08/07,08:18:00,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,10
2,D,CI,中華航空,118,C5R,2018/08/07,08:15:00,2018/08/07,08:14:00,KOJ,Kagoshima,鹿兒島,出發DEPARTED,,,,,,5
2,D,BR,長榮航空,851,C5R,2018/08/07,08:15:00,2018/08/07,08:29:11,HKG,HongKong,香港,出發DEPARTED,A321-200,,,,,16
2,D,JL,日本航空,5132,C5R,2018/08/07,08:15:00,2018/08/07,08:14:00,KOJ,Kagoshima,鹿兒島,出發DEPARTED,,,,,,5
2,D,HX,香港航空,1851,C5R,2018/08/07,08:15:00,2018/08/07,08:29:11,HKG,HongKong,香港,出發DEPARTED,,,,,,16
2,D,CI,中華航空,156,D2,2018/08/07,08:20:00,2018/08/07,08:16:00,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A330-300,,,,,5
2,D,JL,日本航空,5102,D2,2018/08/07,08:20:00,2018/08/07,08:16:00,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,5
2,D,CI,中華航空,551,D7,2018/08/07,08:20:00,2018/08/07,08:29:00,CTU,Chengdu,成都,出發DEPARTED,B747-400,,,,,6
1,D,CI,中華航空,791,B5,2018/08/07,08:25:00,2018/08/07,08:34:00,HAN,Hanoi,河內,出發DEPARTED,A330-300,,,,,11
1,D,VN,越南航空,3585,B5,2018/08/07,08:25:00,2018/08/07,08:34:00,HAN,Hanoi,河內,出發DEPARTED,,,,,,11
2,D,BR,長榮航空,211,B9,2018/08/07,08:25:00,2018/08/07,08:28:10,BKK,Bangkok,曼谷(BKK),出發DEPARTED,B777-300,,,,,19
2,D,TG,泰國航空,6309,B9,2018/08/07,08:25:00,2018/08/07,08:28:10,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,19
2,D,AI,印度航空,7051,B9,2018/08/07,08:25:00,2018/08/07,08:28:10,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,19
2,D,BR,長榮航空,710,B7,2018/08/07,08:30:00,2018/08/07,08:36:10,CGO,Zhengzhou,鄭州,出發DEPARTED,A321-200,,,,,18
2,D,BR,長榮航空,132,C5R,2018/08/07,08:30:00,2018/08/07,08:39:39,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A330-300,,,,,13
2,D,TG,泰國航空,6356,C5R,2018/08/07,08:30:00,2018/08/07,08:39:39,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,13
2,D,NH,全日本空輸,5812,C5R,2018/08/07,08:30:00,2018/08/07,08:39:39,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,13
2,D,BR,長榮航空,75,C6,2018/08/07,08:30:00,2018/08/07,08:31:36,BKK,Bangkok,曼谷(BKK),出發DEPARTED,B777-300,AMS,Amsterdam,阿姆斯特丹,,20
2,D,TG,泰國航空,6305,C6,2018/08/07,08:30:00,2018/08/07,08:31:36,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,AMS,Amsterdam,阿姆斯特丹,,20
2,D,AI,印度航空,7055,C6,2018/08/07,08:30:00,2018/08/07,08:31:36,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,AMS,Amsterdam,阿姆斯特丹,,20
2,D,AE,華信航空,987,D4,2018/08/07,08:30:00,2018/08/07,09:20:00,NKG,Nanjing,南京,出發DEPARTED,B747-400,,,,,1
2,D,MU,東方航空,8911,D4,2018/08/07,08:30:00,2018/08/07,09:20:00,NKG,Nanjing,南京,出發DEPARTED,,,,,,1
2,D,JL,日本航空,814,D10,2018/08/07,08:40:00,2018/08/07,08:38:34,KIX,OsakaKansai,大阪/關西,出發DEPARTED,B737-800,,,,,7
2,D,HA,夏威夷航空,5408,D10,2018/08/07,08:40:00,2018/08/07,08:38:34,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,7
2,D,CI,中華航空,9914,D10,2018/08/07,08:40:00,2018/08/07,08:38:34,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,7
2,D,NH,全日本空輸,824,D3,2018/08/07,08:40:00,2018/08/07,08:37:47,NRT,Tokyo,東京,出發DEPARTED,B767-300,,,,,18
2,D,UA,聯合航空,7944,D3,2018/08/07,08:40:00,2018/08/07,08:37:47,NRT,Tokyo,東京,出發DEPARTED,,,,,,18
2,D,BR,長榮航空,2180,D3,2018/08/07,08:40:00,2018/08/07,08:37:47,NRT,Tokyo,東京,出發DEPARTED,,,,,,18
2,D,CI,中華航空,130,D9,2018/08/07,08:40:00,2018/08/07,09:03:00,CTS,Sapporo,札幌,出發DEPARTED,B777-300,,,,,2
2,D,JL,日本航空,5100,D9,2018/08/07,08:40:00,2018/08/07,09:03:00,CTS,Sapporo,札幌,出發DEPARTED,,,,,,2
1,D,CI,中華航空,641,A2,2018/08/07,08:45:00,2018/08/07,08:47:00,HKG,HongKong,香港,出發DEPARTED,B737-800,,,,,10
1,D,CI,中華航空,761,A9,2018/08/07,08:45:00,2018/08/07,08:50:00,CGK,Jakarta,雅加達,出發DEPARTED,A350-900,,,,,8
1,D,GA,印尼航空,9981,A9,2018/08/07,08:45:00,2018/08/07,08:50:00,CGK,Jakarta,雅加達,出發DEPARTED,,,,,,8
2,D,BR,長榮航空,265,C5R,2018/08/07,08:45:00,2018/08/07,09:01:52,PNH,PhnomPenh,金邊,出發DEPARTED,A321-200,,,,,21
2,D,AE,華信航空,991,D1,2018/08/07,08:45:00,2018/08/07,09:08:00,XMN,Xiamen,廈門,出發DEPARTED,A330-300,,,,,3
2,D,MF,廈門航空,9024,D1,2018/08/07,08:45:00,2018/08/07,09:08:00,XMN,Xiamen,廈門,出發DEPARTED,,,,,,3
1,D,CI,中華航空,721,A6,2018/08/07,08:50:00,2018/08/07,09:07:00,KUL,KualaLumpur,吉隆坡,出發DEPARTED,B777-300,,,,,2
1,D,HA,夏威夷航空,2821,A6,2018/08/07,08:50:00,2018/08/07,09:07:00,KUL,KualaLumpur,吉隆坡,出發DEPARTED,,,,,,2
1,D,MH,馬來西亞,5601,A6,2018/08/07,08:50:00,2018/08/07,09:07:00,KUL,KualaLumpur,吉隆坡,出發DEPARTED,,,,,,2
1,D,DL,達美航空,7736,A6,2018/08/07,08:50:00,2018/08/07,09:07:00,KUL,KualaLumpur,吉隆坡,出發DEPARTED,,,,,,2
2,D,BR,長榮航空,198,C8,2018/08/07,08:50:00,2018/08/07,09:02:28,NRT,Tokyo,東京,出發DEPARTED,A330-300,,,,,13
2,D,TG,泰國航空,6350,C8,2018/08/07,08:50:00,2018/08/07,09:02:28,NRT,Tokyo,東京,出發DEPARTED,,,,,,13
2,D,NH,全日本空輸,5808,C8,2018/08/07,08:50:00,2018/08/07,09:02:28,NRT,Tokyo,東京,出發DEPARTED,,,,,,13
2,D,AC,加拿大航空,6543,C8,2018/08/07,08:50:00,2018/08/07,09:02:28,NRT,Tokyo,東京,出發DEPARTED,,,,,,13
2,D,CI,中華航空,501,D6,2018/08/07,08:50:00,2018/08/07,09:04:00,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,B777-300,,,,,6
2,D,MU,東方航空,8901,D6,2018/08/07,08:50:00,2018/08/07,09:04:00,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,6
2,D,CZ,南方航空,4803,D6,2018/08/07,08:50:00,2018/08/07,09:04:00,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,6
1,D,CI,中華航空,69,A7,2018/08/07,08:55:00,2018/08/07,09:18:00,LGW,LondonGatwick,倫敦蓋威克,出發DEPARTED,A350-900,,,,,8
2,D,CI,中華航空,100,D8,2018/08/07,08:55:00,2018/08/07,09:32:47,NRT,Tokyo,東京,出發DEPARTED,B777-300,,,,,3
2,D,JL,日本航空,5046,D8,2018/08/07,08:55:00,2018/08/07,09:32:47,NRT,Tokyo,東京,出發DEPARTED,,,,,,3
2,D,DL,達美航空,7741,D8,2018/08/07,08:55:00,2018/08/07,09:32:47,NRT,Tokyo,東京,出發DEPARTED,,,,,,3
2,D,BR,長榮航空,237,C2,2018/08/07,09:00:00,2018/08/07,09:11:49,CGK,Jakarta,雅加達,出發DEPARTED,A330-200,,,,,21
2,D,BR,長榮航空,67,C5,2018/08/07,09:00:00,2018/08/07,09:12:20,BKK,Bangkok,曼谷(BKK),出發DEPARTED,B777-300,LHR,London,倫敦,,20
2,D,AI,印度航空,7053,C5,2018/08/07,09:00:00,2018/08/07,09:12:20,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,LHR,London,倫敦,,20
2,D,TG,泰國航空,6303,C5,2018/08/07,09:00:00,2018/08/07,09:12:20,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,LHR,London,倫敦,,20
2,D,BR,長榮航空,397,C5R,2018/08/07,09:00:00,2018/08/07,09:13:12,HAN,Hanoi,河內,出發DEPARTED,A321-200,,,,,24
2,D,BR,長榮航空,807,C5R,2018/08/07,09:00:00,2018/08/07,09:19:26,MFM,Macau,澳門,出發DEPARTED,A321-200,,,,,16
1,D,IT,台灣虎航,206,A3,2018/08/07,09:05:00,2018/08/07,09:07:17,NGO,Nagoya,名古屋,出發DEPARTED,A320-232,,,,,7
2,D,CI,中華航空,152,,2018/08/07,09:10:00,2018/08/07,09:10:00,KIX,OsakaKansai,大阪/關西,取消CANCELLED,A350-900,,,,,
2,D,JL,日本航空,5104,,2018/08/07,09:10:00,2018/08/07,09:10:00,KIX,OsakaKansai,大阪/關西,取消CANCELLED,,,,,,
1,D,CX,國泰航空,403,B4,2018/08/07,09:10:00,2018/08/07,09:07:58,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,3
1,D,KA,國泰港龍,5403,B4,2018/08/07,09:10:00,2018/08/07,09:07:58,HKG,HongKong,香港,出發DEPARTED,,,,,,3
1,D,MM,樂桃航空,22,A1,2018/08/07,09:15:00,2018/08/07,10:23:10,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A320,,,,,1
1,D,CI,中華航空,771,A4,2018/08/07,09:15:00,2018/08/07,09:23:00,DPS,Bali,峇里島,出發DEPARTED,A330-300,,,,,8
1,D,DL,達美航空,7726,A4,2018/08/07,09:15:00,2018/08/07,09:23:00,DPS,Bali,峇里島,出發DEPARTED,,,,,,8
1,D,GA,印尼航空,9983,A4,2018/08/07,09:15:00,2018/08/07,09:23:00,DPS,Bali,峇里島,出發DEPARTED,,,,,,8
2,D,BR,長榮航空,716,C1,2018/08/07,09:15:00,2018/08/07,09:26:00,PEK,Beijing,北京,出發DEPARTED,B777-300,,,,,18
2,D,CA,中國國際,5516,C1,2018/08/07,09:15:00,2018/08/07,09:26:00,PEK,Beijing,北京,出發DEPARTED,,,,,,18
2,D,B7,立榮航空,102,C5R,2018/08/07,09:15:00,2018/08/07,09:21:01,TAO,Qingdao,青島,出發DEPARTED,A321-200,,,,,19
2,D,SC,山東航空,102,C5R,2018/08/07,09:15:00,2018/08/07,09:21:01,TAO,Qingdao,青島,出發DEPARTED,,,,,,19
1,D,NX,澳門航空,619,B1,2018/08/07,09:20:00,2018/08/07,09:39:40,MFM,Macau,澳門,出發DEPARTED,A321,,,,,7
2,D,BR,長榮航空,271,C3,2018/08/07,09:20:00,2018/08/07,09:58:05,MNL,Manila,馬尼拉,出發DEPARTED,B777-300,,,,,19
2,D,BR,長榮航空,391,C4,2018/08/07,09:20:00,2018/08/07,09:37:46,SGN,HoChiMinh,胡志明市,出發DEPARTED,B777-300,,,,,20
1,D,CI,中華航空,831,A8,2018/08/07,09:25:00,2018/08/07,09:34:17,BKK,Bangkok,曼谷(BKK),出發DEPARTED,B737-800,,,,,11
1,D,PG,曼谷航空,4910,A8,2018/08/07,09:25:00,2018/08/07,09:34:17,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,11
2,D,BR,長榮航空,215,C7,2018/08/07,09:25:00,2018/08/07,09:20:57,SIN,Singapore,新加坡,出發DEPARTED,B777-300,,,,,17
2,D,AI,印度航空,7059,C7,2018/08/07,09:25:00,2018/08/07,09:20:57,SIN,Singapore,新加坡,出發DEPARTED,,,,,,17
2,D,SQ,新加坡航空,5803,C7,2018/08/07,09:25:00,2018/08/07,09:20:57,SIN,Singapore,新加坡,出發DEPARTED,,,,,,17
1,D,MM,樂桃航空,922,A2,2018/08/07,09:30:00,2018/08/07,09:43:39,OKA,Okinawa,琉球(沖繩),出發DEPARTED,A320,,,,,1
2,D,BR,長榮航空,227,B8,2018/08/07,09:30:00,2018/08/07,09:38:33,KUL,KualaLumpur,吉隆坡,出發DEPARTED,A330-300,,,,,19
1,D,PR,菲律賓航空,895,A5,2018/08/07,09:40:00,2018/08/07,10:08:41,MNL,Manila,馬尼拉,出發DEPARTED,A321,,,,,5
1,D,CI,中華航空,9801,A5,2018/08/07,09:40:00,2018/08/07,10:08:41,MNL,Manila,馬尼拉,出發DEPARTED,,,,,,5
1,D,NX,澳門航空,9611,B3,2018/08/07,09:40:00,2018/08/07,09:40:28,MFM,Macau,澳門,出發DEPARTED,A319,,,,,7
1,D,FE,遠東航空,127,B6,2018/08/07,09:40:00,2018/08/07,10:06:27,HFE,Hefei,合肥,出發DEPARTED,MD83,,,,,6
2,D,UA,聯合航空,872,D2,2018/08/07,09:50:00,2018/08/07,09:53:05,SFO,SanFrancisco,舊金山,出發DEPARTED,B777-300,,,,,9
2,D,BR,長榮航空,138,D7,2018/08/07,09:50:00,2018/08/07,09:56:08,HKD,Hakodate,函館,出發DEPARTED,A321-200,,,,,13
2,D,NH,全日本空輸,5814,D7,2018/08/07,09:50:00,2018/08/07,09:56:08,HKD,Hakodate,函館,出發DEPARTED,,,,,,13
2,D,TG,泰國航空,6374,D7,2018/08/07,09:50:00,2018/08/07,09:56:08,HKD,Hakodate,函館,出發DEPARTED,,,,,,13
1,D,AK,馬亞洲航空,1511,A4,2018/08/07,09:55:00,2018/08/07,10:02:56,BKI,KotaKinabalu,亞庇,出發DEPARTED,A320,,,,,12
1,D,CX,國泰航空,469,B5,2018/08/07,10:00:00,2018/08/07,10:00:26,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,3
1,D,KA,國泰港龍,5469,B5,2018/08/07,10:00:00,2018/08/07,10:00:26,HKG,HongKong,香港,出發DEPARTED,,,,,,3
2,D,BR,長榮航空,801,B7,2018/08/07,10:00:00,2018/08/07,10:12:39,MFM,Macau,澳門,出發DEPARTED,A330-200,,,,,16
2,D,JL,日本航空,802,D3,2018/08/07,10:00:00,2018/08/07,10:03:19,NRT,Tokyo,東京,出發DEPARTED,B767-300,,,,,7
2,D,HA,夏威夷航空,5401,D3,2018/08/07,10:00:00,2018/08/07,10:03:19,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,CI,中華航空,9902,D3,2018/08/07,10:00:00,2018/08/07,10:03:19,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,AA,美國航空,8424,D3,2018/08/07,10:00:00,2018/08/07,10:03:19,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,BR,長榮航空,255,D9,2018/08/07,10:00:00,2018/08/07,10:17:15,DPS,Bali,峇里島,出發DEPARTED,A330-300,,,,,19
2,D,BR,長榮航空,6,C6,2018/08/07,10:10:00,2018/08/07,10:35:42,LAX,LosAngeles,洛杉磯,出發DEPARTED,B777-300,,,,,13
